health,fatigue,alcohol,emotion,safety_knowledge,experience,skill,accident_history,violation_history,distance,stay_time,overlap,authorized,ppe_fastened,protection_eff,hazard_type,impact_range,stability_margin,device_abnormality,sensor_coverage,alarm_effect,wind_speed,illumination,Label
0.79,0.18,否,0.69,0.78,24.93,初级,无,1次,56.39,38.79,0.13,是,是,0.51,塔吊,15.95,0.3,0.14,0.62,0.43,1,0.62,中风险
0.82,0.35,否,0.66,0.77,15.28,中级,无,无,17.63,36.48,0.07,是,是,0.88,深基坑,75.78,1,0.53,0.66,0.31,3,0.58,低风险
0.73,0.55,否,0.68,0.92,0.54,初级,无,无,18.69,14.33,0.21,是,是,0.78,塔吊,7.09,0.4,0.45,0.89,0.94,7,0.26,中风险
0.43,0.38,否,0.66,0.6,32.49,初级,无,无,11.96,25,0.13,是,是,0.64,车辆,25.91,0.7,0.56,0.83,0.8,1,0.39,中风险
0.88,0.21,否,0.77,0.92,2.72,中级,无,无,14.41,25.19,0.11,是,是,0.22,高支模,0.74,0.71,0,0.88,0.6,1,0.17,无风险
0.43,0.33,否,0.68,0.82,8.97,高级,无,无,22.02,20.01,0.07,是,是,0.54,配电箱,10.35,1,0.43,0.73,0.39,4,0.24,中风险
0.35,0.15,否,0.65,0.78,13.67,中级,无,≥2次,32.35,99.91,0.26,是,是,0.45,高支模,11.02,0.69,0,0.67,0.42,4,0.5,极高风险
0.78,0.15,否,0.72,0.73,2.54,中级,1次,1次,10.66,9.99,0.14,是,是,0.8,高支模,2.06,0.57,0.17,0.39,0.57,2,0.68,低风险
0.42,0.18,否,0.66,0.82,1.26,中级,无,无,19.05,12.9,0.38,是,是,0.57,高支模,0.71,0.69,0.07,0.82,0.8,1,0.69,无风险
0.68,0.39,否,0.61,0.78,9.02,中级,无,无,17.49,30.34,0.38,是,是,0.87,车辆,22.45,0.09,0.47,0.87,0.53,1,0.76,高风险
0.26,0.43,否,0.73,0.77,4.82,初级,无,无,27.83,16.85,0.8,是,是,0.8,高支模,14.04,1,0.46,0.46,0.49,2,0.92,高风险
0.88,0.21,否,0.76,0.89,4.22,中级,≥2次,1次,13.66,26.71,0.53,是,是,0.84,塔吊,7.99,1,0.07,0.87,0.6,3,0.4,中风险
0.79,0.33,否,0.63,0.88,22.83,高级,无,1次,21.18,55.58,0.72,是,是,0.68,配电箱,4.22,1,0,0.94,0.57,4,0.71,低风险
0.94,0.6,否,0.78,0.7,7.35,高级,无,无,51.45,35.69,0.01,是,是,0.79,车辆,19.41,0.81,0,0.68,0.86,1,0.71,无风险
0.9,0.43,否,0.61,0.93,14.32,中级,无,1次,29.39,40.2,0.06,是,是,0.71,塔吊,0.09,0.31,0,0.78,0.87,3,0.2,无风险
0.31,0.48,是,0.68,0.7,2.95,初级,无,无,32.97,93.06,0.14,是,是,0.91,塔吊,2.68,0.52,0,0.69,0.25,1,0.63,极高风险
0.11,0.28,否,0.67,0.75,6.28,初级,1次,1次,24.77,34.01,0.09,是,是,0.77,车辆,11.88,0.65,0.2,0.75,0.4,4,0.77,极高风险
0.4,0.28,否,0.65,0.75,24.57,中级,无,≥2次,16.02,24.8,0.26,是,是,0.72,车辆,27.63,0.75,0.29,0.85,0.56,3,0.43,高风险
0.79,0.25,否,0.7,0.79,3.58,中级,无,1次,9,39.48,0.08,是,是,0.96,塔吊,10.17,0.78,0.12,0.52,0.06,3,0.6,低风险
0.44,0.17,否,0.63,0.94,12.85,初级,无,1次,19.84,101.48,0.2,否,是,0.76,配电箱,4.32,0.88,0.38,0.89,0.47,4,0.18,极高风险
0.35,0.28,否,0.65,0.69,3.35,初级,无,≥2次,20.2,14.93,0.44,是,是,0.79,深基坑,15.48,0.39,0,0.69,0.52,2,0.59,极高风险
0.47,0.49,否,0.68,0.9,2.45,初级,无,无,18,37.57,0.25,是,是,0.68,深基坑,8.1,0.5,0,0.91,0.83,1,0.48,低风险
0.79,0.49,否,0.69,0.9,3.8,高级,无,无,44.46,9.78,0.19,是,是,0.72,高支模,24.14,0.6,0.46,0.82,0.64,4,0.49,低风险
0.63,0.47,否,0.72,0.86,25.65,中级,无,1次,26.67,26.36,0.44,是,是,0.63,配电箱,13.32,0.44,0.07,0.91,0.73,5,0.85,中风险
0.51,0.13,否,0.53,0.61,5.48,高级,无,1次,23.11,42.8,0.38,是,是,0.54,塔吊,25.88,0.52,0.23,0.95,0.34,1,0.87,高风险
0.35,0.33,否,0.69,0.77,1.34,中级,无,无,9.7,14.82,0.28,是,是,0.42,塔吊,17.33,0.91,0.25,0.76,0.31,1,0.5,中风险
0.77,0.16,否,0.56,0.75,6.52,初级,无,1次,30.01,18.96,0.04,是,是,0.52,塔吊,2.38,1,0.38,0.86,0.75,3,0.43,低风险
0.52,0.59,否,0.75,0.88,3.93,初级,无,无,17.55,45.56,0.56,是,是,0.73,车辆,21.22,0.65,0.18,0.83,0.83,4,0.65,高风险
0.49,0.31,否,0.81,0.81,0.91,中级,无,无,5.95,86.83,0.01,是,是,0.68,车辆,26.38,0.53,0.6,0.67,0.85,4,0.71,高风险
0.57,0.69,否,0.67,0.87,5.93,中级,无,无,34.18,54.91,0.1,是,是,0.83,车辆,62.65,0.46,0.3,0.93,0.73,1,0.55,中风险
0.78,0.11,否,0.86,0.78,4.61,中级,无,1次,28,15.72,0.41,是,是,0.75,深基坑,2.23,0.73,0.78,0.48,0.69,4,0.53,低风险
0.92,0.26,否,0.64,0.74,20.67,中级,无,1次,11.13,16.7,0.13,是,是,0.44,塔吊,3.16,0.73,0.2,0.52,0.61,4,0.66,无风险
0.02,0.21,否,0.73,0.73,10.42,无证,无,1次,15.17,14.94,0.4,是,是,0.32,高支模,18.48,0.51,0.13,0.73,0,0,0.91,极高风险
0.73,0.3,否,0.67,0.74,9.08,初级,无,无,19.78,31.23,0.25,是,是,0.78,车辆,4.19,0.61,0.24,0.91,0.75,2,0.58,无风险
0.63,0.11,否,0.67,1,9.98,初级,无,无,29.78,25,0.06,是,是,0.75,配电箱,4.77,1,0.24,0.64,0.81,2,0.51,无风险
0.46,0.2,否,0.75,0.88,4.67,中级,无,无,15.92,17.94,0.08,是,是,0.83,深基坑,1.28,0.76,0.32,0.65,0.65,5,0.6,无风险
0.78,0.37,否,0.77,0.77,3.21,中级,无,无,11.4,18.9,0.37,是,是,0.92,高支模,26.95,0.85,0.69,0.85,0.43,1,0.5,中风险
0.76,0.56,否,0.75,0.95,2.53,中级,无,无,7.96,48.29,0.26,是,是,0.25,深基坑,12.28,0.82,0.36,0.92,0.85,1,0.56,中风险
0.3,0.44,否,0.82,0.69,16.38,初级,无,1次,15.08,11.63,0.23,是,是,0.9,车辆,25.28,1,0.27,0.81,0.82,1,0.41,中风险
0.67,0.65,是,0.77,0.9,0.05,初级,无,1次,6.77,17.15,0.04,是,是,0.36,深基坑,0.52,1,0.6,0.93,0.74,3,0.79,极高风险
0.11,0.31,否,0.68,0.86,3.48,初级,无,1次,23.25,19.11,0.06,是,否,0.87,高支模,13.41,1,0.05,0.98,0.96,3,0.7,极高风险
0.36,0.21,否,0.83,0.65,19.4,中级,无,1次,9.52,59.61,0.83,是,是,0.59,深基坑,58.72,0.49,0.38,0.93,0.83,6,0.79,极高风险
0.53,0.25,是,0.79,0.69,4.51,中级,无,无,34.87,22.79,0.08,是,是,0.24,深基坑,22.59,0.23,0.01,0.72,0.77,0,0.66,极高风险
0.61,0.54,否,0.65,0.96,28.65,中级,无,1次,17.44,56.82,0.06,是,是,0.36,塔吊,32.86,0.74,0.14,0.85,0.88,1,0.97,低风险
0.5,0.35,否,0.74,0.81,6.05,中级,无,无,34.78,18.2,0.33,是,是,0.79,塔吊,10.27,0.63,0.32,0.99,0.77,4,0.56,无风险
0.39,0.68,否,0.74,0.79,14.36,初级,无,无,40.82,18.55,0.64,是,是,0.46,车辆,14.48,0.84,0.14,0.84,0.55,1,0.46,高风险
0.32,0.37,否,0.62,0.88,7.68,初级,无,无,18.35,23.82,0.08,是,是,0.85,深基坑,35.85,1,0,0.93,0.17,1,0.51,低风险
0.73,0.19,否,0.75,0.86,9.32,中级,无,≥2次,10.85,76.89,0.26,是,是,0.48,深基坑,30.34,0.27,0.45,0.72,0.38,2,0.91,极高风险
0.61,0.18,否,0.67,0.84,14.51,中级,无,无,16.84,9.95,0.07,是,是,0.88,塔吊,0.63,0.7,0.08,0.92,0.57,1,0.58,无风险
0.88,0.51,否,0.83,0.84,4.09,无证,无,无,21.66,43.96,0.11,是,是,0.75,配电箱,28.88,1,0.19,0.56,0.59,3,0.66,高风险
0.73,0.43,否,0.56,0.8,14.78,中级,无,无,21.05,37.36,0.15,是,是,0.23,高支模,4.54,0.52,0.22,0.97,0.79,5,0.38,中风险
0.43,0.45,否,0.81,0.67,6.06,高级,1次,1次,15.46,28.1,0.19,是,否,0.82,高支模,15.36,0.4,0.29,0.85,0.73,5,0.56,极高风险
0.75,0.2,否,0.76,0.97,6.58,中级,无,1次,19.94,37.55,0.21,是,是,0.87,配电箱,26.23,0.7,0.39,0.96,0.72,4,0.15,中风险
0.67,0.33,否,0.84,0.9,8.47,中级,无,≥2次,39.7,42.54,0.14,否,是,0.74,车辆,20.07,1,0.04,0.79,0.6,1,0.66,极高风险
0.81,0.48,否,0.55,0.84,10.18,初级,无,≥2次,27.37,33.16,0.2,是,是,0.84,深基坑,15.66,0.75,0.43,0.88,0.82,5,0.63,高风险
0.24,0.61,否,0.59,0.94,1.8,初级,无,无,37.29,49.19,0.55,是,是,0.28,深基坑,8.1,0.56,0.31,0.85,0.24,3,0.85,极高风险
0.88,0.22,否,0.75,0.67,4.96,初级,无,无,33.91,19.54,0.54,是,是,0.7,高支模,23.58,0.45,0.34,0.74,0.92,0,0.48,中风险
0.89,0.26,否,0.74,0.59,0.46,中级,无,1次,16.63,30.15,0.05,是,是,0.48,车辆,14.65,0.07,0.63,0.89,0.59,6,0.75,极高风险
0.85,0.24,否,0.74,0.75,5.89,初级,无,1次,5.75,29.96,0.27,是,是,0.35,车辆,23.15,0.84,0.08,0.84,0.71,1,0.85,高风险
0.65,0.18,否,0.87,0.68,1.81,中级,无,1次,29.81,40.87,0.44,是,是,0.81,车辆,52.96,0.45,0,0.75,0.69,0,0.84,中风险
0.87,0.4,否,0.75,0.86,0.76,初级,无,1次,8.95,22.17,0.21,是,是,0.83,配电箱,3.23,0.78,0.16,0.68,0.74,3,0.9,低风险
0.77,0.1,否,0.7,0.75,3.17,中级,无,无,16.55,17.36,0.17,是,是,0.94,高支模,18.6,0.6,0.39,0.87,0.7,2,0.81,无风险
0.15,0.16,否,0.81,0.83,12.22,中级,无,1次,17.26,9.73,0.16,是,是,0.86,配电箱,17.72,0.82,0.47,0.78,0.57,3,0.41,高风险
0.76,0.2,否,0.75,0.78,4.51,中级,无,1次,19.9,81.43,0.03,是,是,0.7,高支模,33.31,0.4,0.24,0.86,0.78,1,0.71,中风险
0.98,0.35,否,0.8,0.93,2.28,中级,无,1次,29.32,21.6,0.34,是,是,0.91,深基坑,16.24,1,0.2,0.74,0.62,3,0.51,无风险
0.75,0.16,否,0.77,0.75,3.01,中级,1次,无,13.2,28.95,0.27,是,是,0.55,车辆,21.86,1,0.2,0.82,0.76,8,0.62,高风险
0.68,0.23,是,0.66,0.73,4.18,高级,无,无,20.17,12.19,0.49,是,是,0.91,车辆,15.53,0.7,0.24,0.9,0.3,2,0.64,高风险
0.22,0.22,否,0.55,0.59,6.91,中级,无,无,14.41,75.12,0.28,是,否,0.61,深基坑,1.21,0.71,0.21,0.71,0.63,1,0.55,极高风险
0.46,0.32,否,0.58,0.69,24.98,中级,无,无,36.16,60.28,0.05,是,是,0.74,塔吊,17.41,0.51,0.15,0.91,0.58,3,0.88,低风险
0.54,0.26,否,0.73,0.77,37.24,初级,无,1次,26.87,8.75,0.53,否,是,0.47,高支模,19.62,0.64,0.57,0.82,0.5,2,0.25,极高风险
0.34,0.13,否,0.64,0.84,0.26,中级,无,1次,46.61,38.68,0.53,是,是,0.81,配电箱,14.23,0.56,0.42,0.94,0.41,2,0.7,极高风险
0.74,0.43,否,0.68,0.91,0.6,初级,1次,1次,11.08,35.12,0.14,是,是,0.84,配电箱,7.47,1,0.7,0.95,0.74,2,0.93,高风险
0.82,0.09,否,0.73,0.95,25.25,中级,1次,无,26.86,15.78,0.1,是,是,0.43,车辆,58.05,0.33,0.65,0.75,0.72,9,0.85,高风险
0.74,0.36,否,0.72,0.73,8.26,高级,无,无,9.55,60.83,0.5,是,是,0.5,配电箱,26.61,0.69,0.36,0.46,0.75,3,0.47,高风险
0.24,0.24,否,0.7,0.59,1.85,高级,无,1次,24.02,65.54,0.15,是,是,0.64,高支模,3.43,1,0,0.82,0.82,2,0.67,高风险
0.63,0.26,否,0.68,0.84,0.36,中级,无,无,38.97,41.58,0.04,是,是,0.88,深基坑,57.35,0.5,0.05,0.89,0.25,1,0.89,低风险
0.81,0.35,否,0.7,0.87,12.26,中级,无,1次,18.83,74.24,0.24,是,是,0.61,配电箱,9.35,0.77,0.71,0.9,0.58,1,0.39,高风险
0.51,0.19,否,0.68,0.89,5.97,高级,无,无,51.51,8.16,0.06,是,是,0.75,塔吊,21.28,0.78,0.52,0.87,0.85,4,0.48,无风险
0.34,0.15,否,0.64,0.69,0.31,中级,无,1次,28.04,8.65,0.45,是,是,0.78,深基坑,17.81,0.67,0.22,0.76,0.88,1,0.7,低风险
0.65,0.33,否,0.6,0.86,0.47,初级,无,1次,15.6,37.02,0.74,是,是,0.82,塔吊,1.01,1,0.1,0.75,0.93,1,0.84,低风险
0.56,0.43,否,0.58,0.82,6.2,中级,1次,1次,8.57,58.06,0.15,是,是,0.54,配电箱,0.87,1,0.4,0.74,0.62,3,0.65,高风险
0.62,0.25,否,0.75,0.72,3.04,中级,无,无,20.31,45.58,0.78,是,是,0.18,高支模,8.64,0.78,0.59,0.86,0.28,1,0.38,极高风险
0.38,0.18,否,0.56,0.88,7.35,初级,无,1次,17.79,36.09,0.08,是,是,0.74,配电箱,31.45,1,0.04,0.84,0.62,2,0.72,低风险
0.61,0.21,否,0.69,0.66,7.14,中级,1次,1次,11.53,25.57,0.05,是,是,0.73,深基坑,24.36,0.71,0.21,0.85,0.65,4,0.2,高风险
0.63,0.37,否,0.73,0.8,7.4,中级,无,≥2次,46.17,50.68,0.57,是,是,0.3,车辆,23.61,0.62,0.22,0.93,0.79,1,0.78,极高风险
0.38,0.2,是,0.69,0.83,20.13,中级,无,无,33.95,11.37,0.46,是,是,0.47,塔吊,27.03,0.37,0.26,0.44,0.62,2,0.4,极高风险
0.6,0.1,否,0.73,0.75,5.48,中级,无,无,25.81,15.9,0.39,是,是,0.62,高支模,0.44,0.31,0.51,0.93,0.59,2,0.76,低风险
0.7,0.49,否,0.61,0.81,22.49,无证,无,无,12.21,90.13,0.18,是,是,0.17,高支模,27.76,0.2,0.53,0.68,0.82,4,0.47,极高风险
0.73,0.45,否,0.84,0.93,9.73,中级,无,无,31.61,59,0.76,是,是,0.53,高支模,24.09,0.64,0.41,0.45,0.64,6,0.68,极高风险
0.29,0.18,否,0.56,0.79,0.77,中级,无,无,13.08,15.94,0.49,是,是,0.31,配电箱,32.42,0.47,0,0.6,0.6,1,0.75,高风险
0.68,0.42,否,0.83,0.65,32.18,中级,无,无,29.14,41.59,0.86,是,是,0.7,车辆,30.9,0.8,0.77,0.35,0.17,1,0.49,极高风险
0.68,0.61,否,0.6,0.87,12.56,中级,无,无,22.81,28.51,0.56,是,是,0.63,深基坑,11.73,0.68,0.2,0.94,0.37,3,0.81,中风险
0.46,0.24,否,0.68,0.85,14.01,中级,无,1次,63.01,32.21,0.05,是,是,0.6,塔吊,10.68,0.56,0.64,0.92,0.94,3,0.88,低风险
0.55,0.21,否,0.62,0.98,20.48,中级,无,无,11.42,32.03,0.47,是,是,0.38,深基坑,22.83,0.48,0,0.92,0.39,5,0.79,中风险
0.44,0.47,否,0.87,0.75,2.46,初级,1次,≥2次,15.37,33.21,0.24,是,是,0.25,深基坑,20.42,0.61,0,0.89,0.68,3,0.83,极高风险
0.56,0.21,否,0.75,0.69,28.9,中级,无,无,23.41,32.12,0.18,是,是,0.66,配电箱,4.27,1,0.34,0.78,0.53,0,0.61,无风险
0.8,0.25,否,0.62,0.74,15.78,高级,无,无,33.25,27.69,0.11,是,是,0.47,塔吊,13.31,0.77,0.21,0.91,0.87,2,0.56,无风险
0.73,0.17,否,0.68,0.85,1.52,中级,无,无,16.47,74.14,0.23,是,是,0.38,配电箱,0.6,0.91,0.28,0.92,0.75,2,0.79,无风险
0.53,0.39,否,0.77,0.84,8.27,中级,无,无,13.2,27.99,0.43,是,是,0.96,塔吊,28.53,0.96,0,0.67,0.92,1,0.81,无风险
0.37,0.68,否,0.58,0.68,1.85,中级,无,无,28.67,61.98,0.18,是,是,0.25,深基坑,9.05,0.83,0.62,0.92,0.84,7,0.59,极高风险
0.81,0.27,否,0.74,0.7,10.76,高级,无,无,39.26,42.69,0.11,是,是,0.85,高支模,20.69,1,0,0.84,0.82,0,0.71,无风险
0.84,0.5,否,0.72,0.89,24.77,初级,无,无,15.7,35.19,0.1,是,是,0.36,高支模,4.36,0.63,0.73,0.67,0.6,1,0.55,中风险
0.75,0.37,否,0.71,0.83,18.51,中级,无,无,14.81,43.47,0.34,是,是,0.58,车辆,10.63,1,0.04,0.89,0.73,2,0.71,无风险
0.75,0.44,否,0.5,0.82,18.55,中级,无,≥2次,28.19,54.48,0.03,是,是,0.59,塔吊,8.25,0.57,0.22,0.95,0.55,4,0.69,高风险
0.85,0.25,否,0.78,0.7,21.19,高级,1次,无,13.54,5.76,0.05,是,是,0.55,高支模,3.27,0.56,0.45,0.68,0.43,1,0.35,无风险
0.48,0.48,否,0.74,0.8,2.78,无证,1次,1次,9.9,30.98,0.59,是,是,0.31,高支模,21.46,0.89,0.4,0.92,0.63,0,0.69,极高风险
0.59,0.47,否,0.72,0.75,13.01,高级,1次,1次,10.33,22.61,0.58,是,是,0.91,塔吊,3.67,0.75,0.64,0.84,0.81,2,0.47,中风险
0.82,0.78,是,0.71,0.75,5.52,高级,无,无,11.07,10.97,0.75,是,否,0.95,深基坑,13.19,0.39,0.05,0.81,0.58,2,0.42,极高风险
0.72,0.35,否,0.6,0.73,5.71,高级,1次,无,16.23,27.82,0.22,是,是,0.7,塔吊,96.73,0.08,0.16,0.83,0.37,1,0.63,极高风险
0.5,0.86,否,0.79,0.64,9.68,初级,无,无,22.13,20.84,0.07,是,是,0.22,塔吊,2.69,1,0.24,0.5,0.94,0,0.77,高风险
0.86,0.31,否,0.82,0.7,1.23,中级,无,无,10.45,12.87,0.13,是,是,0.54,深基坑,3.8,0.45,0.59,0.75,0.42,2,0.57,低风险
0.32,0.22,否,0.56,0.69,14.88,中级,无,无,9.9,45.3,0.18,是,是,0.67,车辆,47.86,0.56,0.47,0.96,0.78,4,0.44,高风险
0.89,0.24,否,0.55,0.91,6.2,中级,无,无,26.08,9.19,0.11,是,是,0.82,配电箱,0.54,1,0.11,0.76,0.43,3,0.59,无风险
0.85,0.64,否,0.53,0.78,7.01,初级,无,无,5.51,18.3,0.04,是,是,0.86,车辆,14.91,0.88,0.25,0.95,0.8,1,0.55,低风险
0.46,0.34,否,0.66,0.94,5.96,中级,无,无,28.86,39.29,0.06,是,是,0.05,车辆,20.29,0.77,0.63,0.45,0.68,3,0.42,极高风险
0.72,0.4,否,0.77,0.76,7.81,中级,无,无,44.85,116.74,0.29,是,是,0.82,深基坑,7.12,0.73,0.34,0.81,0.58,2,0.28,低风险
0.88,0.36,否,0.79,0.86,33.68,中级,无,无,53.92,9.75,0.2,是,是,0.54,塔吊,22.46,0.64,0.08,0.74,0.62,5,0.73,无风险
0.5,0.2,否,0.67,0.67,1.74,初级,无,1次,8.03,26.17,0.1,是,是,0.36,高支模,21.44,0.87,0.66,0.88,0.36,1,0.56,极高风险
0.57,0.29,否,0.68,0.87,4.61,中级,无,无,33.99,17.36,0.22,是,是,0.67,深基坑,13.84,0.37,0,0.76,0.36,1,0.88,无风险
0.64,0.25,否,0.74,0.7,11.99,初级,无,1次,34.9,34.08,0.1,是,是,0.68,深基坑,1.63,0.49,0,0.9,0.49,0,0.4,低风险
0.85,0.44,否,0.72,0.73,19.41,初级,1次,1次,25.13,75.7,0.69,是,是,0.7,塔吊,36.76,0.61,0.63,0.93,0.83,3,0.88,极高风险
0.77,0.2,否,0.63,0.71,29.83,高级,1次,无,21.79,17.82,0.08,是,是,0.92,车辆,30.41,0.8,0.29,0.94,0.6,4,0.47,无风险
0.91,0.21,否,0.6,0.79,4.88,初级,无,无,7.92,81.74,0.31,是,是,0.34,车辆,0.08,0.43,0.66,0.71,0.84,0,0.4,高风险
0.2,0.52,否,0.53,0.68,3.31,高级,无,1次,22.01,19.93,0.3,否,是,0.86,塔吊,18.53,0.66,0.26,0.81,0.18,3,0.8,极高风险
0.88,0.12,否,0.75,0.84,1.78,中级,无,无,40.86,29.64,0.02,是,是,0.26,车辆,4.51,1,0.05,0.83,0.42,1,0.34,无风险
0.64,0.18,否,0.88,0.63,12.59,中级,无,无,15.53,58.06,0.12,是,是,0.23,塔吊,5.6,0.47,0.02,0.69,0.64,1,0.09,高风险
0.56,0.16,否,0.65,0.86,7.38,初级,无,无,24.45,14.35,0.13,是,是,0.56,高支模,7.58,1,0.44,0.83,0.76,4,0.87,无风险
0.55,0.46,否,0.77,0.86,5.72,初级,1次,无,84.31,12.76,0.13,是,是,0.54,塔吊,20.47,0.62,0,0.87,0.87,2,0.3,低风险
0.84,0.15,是,0.74,0.88,14.22,中级,1次,1次,22.58,28.79,0.1,是,是,0.17,配电箱,28.19,0.45,0.1,0.92,0.69,1,0.5,极高风险
0.5,0.67,否,0.63,0.68,3.72,初级,1次,无,37.1,8.04,0.02,是,是,0.66,高支模,4.52,0.65,0.12,0.82,0.25,4,0.51,高风险
0.6,0.22,否,0.76,0.69,15.32,初级,无,无,23.39,61.17,0.93,是,否,0.9,配电箱,23.99,0.69,0.32,0.75,0.77,1,0.24,极高风险
0.29,0.58,否,0.67,0.77,12.27,中级,无,无,24.43,55.52,0,是,是,0.9,高支模,0.93,0.4,0.33,0.93,0.8,2,0.46,低风险
0.7,0.26,否,0.48,0.74,2.26,中级,无,≥2次,10.99,16.91,0.38,是,是,0.97,车辆,15.69,1,0.28,0.79,0.48,5,0.4,极高风险
0.86,0.13,否,0.5,0.82,4.89,高级,无,无,19.77,45.91,0.37,是,是,0.67,塔吊,3.89,0.16,0.5,0.49,0.67,9,0.79,高风险
0.91,0.24,否,0.69,0.83,1.17,高级,无,1次,26,21.23,0.52,是,是,0.58,配电箱,47.9,0.58,0.09,0.72,0.82,1,0.59,低风险
0.69,0.44,否,0.75,0.84,3.89,初级,无,1次,12.96,21.65,0.59,是,是,0.78,车辆,2.83,0.74,0.27,0.85,0.2,5,0.63,高风险
0.84,0.59,否,0.82,0.6,0.25,中级,无,无,19.9,28.35,0.08,否,是,0.65,车辆,8.75,1,0.06,0.7,0.42,1,0.09,极高风险
0.69,0.23,否,0.72,0.85,12.73,高级,无,无,14.71,26.67,0.3,是,是,0.57,深基坑,0.67,0.71,0.23,0.76,0.75,3,0.65,无风险
0.16,0.17,否,0.73,0.9,0.1,高级,无,无,23.54,16.29,0.32,是,是,0.44,高支模,16.71,0.62,0.22,0.88,0.41,0,0.5,高风险
0.75,0.29,否,0.64,0.82,28.88,初级,无,无,23.66,83.28,0.38,是,是,0.62,车辆,1.2,0.69,0,0.93,0.83,1,0.78,无风险
0.73,0.62,否,0.69,0.76,7.77,中级,无,≥2次,8.56,37.68,0.14,是,是,0.22,高支模,18.35,0.37,0.36,0.86,0.32,4,0.67,极高风险
0.54,0.23,否,0.75,0.77,10.96,初级,无,无,14.03,38.37,0.45,是,是,0.6,塔吊,3.25,1,0.04,0.75,0.82,2,0.73,无风险
0.75,0.43,否,0.63,0.71,0.36,初级,无,无,22.01,41.57,0.16,否,是,0.21,车辆,2.85,0.59,0.26,0.91,0.52,1,0.66,极高风险
0.25,0.4,否,0.7,0.74,1.47,中级,无,无,23.32,14.39,0.16,是,是,0.88,配电箱,12.12,0.26,0,0.69,0.75,4,0.33,中风险
0.35,0.09,否,0.69,0.8,9.41,中级,无,1次,8.95,45.34,0.87,是,是,0.84,塔吊,29.43,0.73,0.13,0.79,0.82,4,0.68,高风险
0.14,0.15,否,0.58,0.94,1.93,中级,无,无,15.69,15.11,0.02,是,是,0.95,深基坑,3.17,0.34,0.58,0.86,0.57,1,0.29,高风险
0.49,0.34,否,0.62,0.66,5.2,中级,1次,无,18.08,14.35,0.34,是,是,0.2,配电箱,17.56,0.62,0,0.79,0.86,1,0.63,中风险
0.42,0.24,否,0.62,0.68,24.61,高级,1次,无,30.91,41.59,0.19,是,是,0.73,深基坑,27.23,0.8,0.19,0.81,0.68,2,0.84,低风险
0.36,0.28,否,0.65,0.93,3.74,无证,无,无,27.59,65.17,0.02,是,是,0.38,配电箱,16.92,1,0,0.52,0.84,7,0.86,高风险
0.7,0.49,否,0.82,0.72,22.58,高级,1次,无,28.33,13.08,0.07,是,是,0.64,深基坑,0.29,0.56,0.36,0.97,0.89,1,0.66,无风险
0.69,0.32,否,0.6,0.78,32.25,高级,无,无,11.62,17.95,0.28,是,是,0.06,高支模,6.14,0.57,0.31,0.81,0.9,3,0.6,高风险
0.58,0.8,否,0.66,0.72,3.02,中级,无,无,20.44,16.24,0.06,是,是,0.83,高支模,0.23,0.12,0.78,0.6,0.53,1,0.64,高风险
0.41,0.12,否,0.69,0.7,9.14,中级,1次,1次,31.87,38.42,0.14,是,是,0.88,车辆,29.71,1,0.29,0.96,0.84,3,0.69,中风险
0.15,0.39,否,0.73,0.8,7.21,初级,无,1次,13.3,19.24,0.09,是,是,0.86,车辆,52.69,0.87,0.44,0.93,0.52,2,0.81,高风险
0.1,0.17,否,0.77,0.84,10.97,高级,无,无,41.65,51.94,0.11,是,是,0.28,塔吊,0.63,0.83,0,0.81,0.71,2,0.53,高风险
0.96,0.63,否,0.75,0.83,14.1,中级,1次,≥2次,20.27,13.22,0.74,是,是,0.87,塔吊,19.34,1,0.8,0.76,0.71,1,0.53,高风险
0.57,0.48,否,0.77,0.98,10.1,初级,无,无,44.3,28.79,0.13,是,是,0.1,配电箱,3.98,0.52,0,0.85,0.66,2,0.93,高风险
0.79,0.25,否,0.78,0.5,5.64,高级,无,1次,15.51,19.7,0.19,是,是,0.19,高支模,23.99,1,0.18,0.9,0.71,2,0.09,极高风险
0.94,0.41,否,0.74,0.8,13.24,中级,无,1次,27.25,46.13,0.29,是,是,0.86,塔吊,2.81,0.49,0.5,0.66,0.67,3,0.72,低风险
0.4,0.33,否,0.73,0.9,2.87,初级,无,1次,25.96,27.99,0.42,是,是,0.67,塔吊,0.12,0.92,0.33,0.93,0.9,1,0.68,低风险
0.63,0.4,否,0.68,0.73,9.39,中级,无,无,63.37,8.85,0.25,是,是,0.55,塔吊,4.03,0.5,0,0.87,0.72,2,0.52,无风险
0.55,0.41,否,0.54,0.86,11.84,初级,1次,1次,24.5,19.71,0.59,是,是,0.48,车辆,20.45,0.57,0.54,0.84,0.47,1,0.54,极高风险
0.6,0.65,否,0.67,0.8,4.11,初级,1次,无,25.56,15.24,0.34,是,是,0.64,配电箱,1,0.45,0.23,0.74,0.33,6,0.83,高风险
0.6,0.72,否,0.82,0.81,12.05,初级,1次,1次,16.31,25.35,0.04,是,是,0.34,配电箱,29.97,0.64,0.3,0.83,0.81,2,0.52,极高风险
0.84,0.23,否,0.64,0.95,1.06,初级,1次,无,10.13,19.36,0.53,是,是,0.67,高支模,18.09,0.77,0.4,0.78,0.65,0,0.47,高风险
